backbone,ci95,comparator,condition,family,favorable_direction,mean,method,metric,per_seed,split,task,task_clusters,training_seed_sd
transformer,"[-72.280111868872, 16.34710606892495]",framewise,"[0, 1]",core,positive,-22.957481308946672,fixed_training_task_cluster_20000_rng1701,agent_position_error_px,"[-66.39992610929116, -9.265536683166367, 6.793018865617489]",test,pusht,64,38.4695179233062
transformer,"[-0.09701731452054038, 0.2221532713914932]",framewise,"[0, 1]",core,positive,0.0628897899454872,fixed_training_task_cluster_20000_rng1701,block_angle_error_rad,"[0.1420541762680087, 0.06884096453258873, -0.02222577096413584]",test,pusht,64,0.08230150439010013
transformer,"[-57.415144020194234, 31.373815182686126]",framewise,"[0, 1]",core,positive,-8.844025097613292,fixed_training_task_cluster_20000_rng1701,position_error_px,"[-53.970381904891184, 5.243885353808887, 22.194421258242414]",test,pusht,64,39.989013814861565
transformer,"[-2.083333333333333, 8.854166666666668]",framewise,"[0, 2]",core,positive,3.125,fixed_training_task_cluster_20000_rng1701,success,"[0.0, 6.25, 3.125]",test,pusht,64,3.125
transformer,"[-0.140625, 1.5885416666666667]",framewise,"[0, 2]",core,positive,0.6302083333333334,fixed_training_task_cluster_20000_rng1701,budget_penalized_commands,"[-0.421875, 1.40625, 0.90625]",test,pusht,64,0.9448065967214314
transformer,"[-71.39322093827508, 13.265669913740483]",framewise,"[0, 2]",core,positive,-22.4694512879994,fixed_training_task_cluster_20000_rng1701,block_translation_error_px,"[-9.469159087263911, -54.44530970256157, -3.4938850741727165]",test,pusht,64,27.852605190430136
transformer,"[-3.857443647026377, 56.74783546127597]",framewise,"[0, 2]",core,positive,24.899751784355498,fixed_training_task_cluster_20000_rng1701,agent_position_error_px,"[17.286620065852656, 66.47968898120594, -9.0670536939921]",test,pusht,64,38.344457397785696
transformer,"[-0.173640804167744, 0.1569331312458519]",framewise,"[0, 2]",core,positive,-0.010687032359411505,fixed_training_task_cluster_20000_rng1701,block_angle_error_rad,"[-0.1252513411501741, 0.11740494575572136, -0.024214701683781745]",test,pusht,64,0.12189243935433892
transformer,"[-56.87886385961134, 43.57841234949855]",framewise,"[0, 2]",core,positive,-1.4606790115471948,fixed_training_task_cluster_20000_rng1701,position_error_px,"[5.996039669143814, -0.13436206479090984, -10.24371463899448]",test,pusht,64,8.200715973597289
transformer,"[-6.25, 1.5625000000000004]",framewise,"[1, 0]",core,positive,-2.0833333333333335,fixed_training_task_cluster_20000_rng1701,success,"[-7.8125, 0.0, 1.5625]",test,pusht,64,5.022734771350497
transformer,"[-1.1458333333333335, 0.6614583333333334]",framewise,"[1, 0]",core,positive,-0.20833333333333334,fixed_training_task_cluster_20000_rng1701,budget_penalized_commands,"[-0.90625, 0.421875, -0.140625]",test,pusht,64,0.666646321304133
transformer,"[-19.11267423807868, -2.7635842834303586]",framewise,"[1, 0]",core,positive,-10.815241844818294,fixed_training_task_cluster_20000_rng1701,block_translation_error_px,"[-6.900459976244452, -12.024604411679187, -13.520661146531246]",test,pusht,64,3.4718416218715875
transformer,"[-86.8468556092032, -21.54508374450864]",framewise,"[1, 0]",core,positive,-53.94017354034664,fixed_training_task_cluster_20000_rng1701,agent_position_error_px,"[-28.15334927794844, -57.36011580768762, -76.30705553540386]",test,pusht,64,24.25833589544601
transformer,"[-0.14213372032091898, 0.05209400778651765]",framewise,"[1, 0]",core,positive,-0.042354666318080124,fixed_training_task_cluster_20000_rng1701,block_angle_error_rad,"[-0.058508676691382946, 0.006748968550025242, -0.07530429081288267]",test,pusht,64,0.043346261446343216
transformer,"[-89.90453970175072, -26.21307082075438]",framewise,"[1, 0]",core,positive,-57.95056103747442,fixed_training_task_cluster_20000_rng1701,position_error_px,"[-30.337332361357962, -61.15145654783399, -82.36289420323136]",test,pusht,64,26.160066328123644
transformer,"[-2.604166666666667, 1.5625]",framewise,"[1, 1]",core,positive,-0.5208333333333334,fixed_training_task_cluster_20000_rng1701,success,"[3.125, -3.125, -1.5625]",test,pusht,64,3.2526031241658324
transformer,"[-0.3020833333333333, 0.5364583333333333]",framewise,"[1, 1]",core,positive,0.078125,fixed_training_task_cluster_20000_rng1701,budget_penalized_commands,"[0.765625, -0.34375, -0.1875]",test,pusht,64,0.6004962140804886
transformer,"[-83.30626912408479, -19.402565441097355]",framewise,"[1, 1]",core,positive,-49.12594037865736,fixed_training_task_cluster_20000_rng1701,block_translation_error_px,"[-40.64485526980865, -50.053137047118305, -56.679828819045156]",test,pusht,64,8.057596690557451
transformer,"[-154.3491490237806, -50.23460653291402]",framewise,"[1, 1]",core,positive,-101.46036490533845,fixed_training_task_cluster_20000_rng1701,agent_position_error_px,"[-80.61182528164755, -106.5416649770531, -117.22760445731468]",test,pusht,64,18.829326301660668
transformer,"[-0.30681363103888437, 0.019354436928012322]",framewise,"[1, 1]",core,positive,-0.14428157824744026,fixed_training_task_cluster_20000_rng1701,block_angle_error_rad,"[-0.06801285471488255, -0.2583138634831088, -0.10651801654432942]",test,pusht,64,0.10061403196835732
transformer,"[-175.62000803966703, -66.7226319851911]",framewise,"[1, 1]",core,positive,-120.29755250622873,fixed_training_task_cluster_20000_rng1701,position_error_px,"[-93.54976680608429, -128.36433367632017, -138.97855703628179]",test,pusht,64,23.764436965335996
transformer,"[-1.0416666666666667, 3.125]",framewise,"[1, 2]",core,positive,1.0416666666666667,fixed_training_task_cluster_20000_rng1701,success,"[-1.5625, 3.125, 1.5625]",test,pusht,64,2.386758174456167
transformer,"[-0.28645833333333337, 0.46874999999999994]",framewise,"[1, 2]",core,positive,0.078125,fixed_training_task_cluster_20000_rng1701,budget_penalized_commands,"[-0.359375, 0.1875, 0.40625]",test,pusht,64,0.39435717075387383
transformer,"[-94.06893190145006, -45.41183520518457]",framewise,"[1, 2]",core,positive,-69.34998858975194,fixed_training_task_cluster_20000_rng1701,block_translation_error_px,"[-88.75553540509537, -46.50920712934932, -72.78522323481114]",test,pusht,64,21.33163591934492
transformer,"[-128.53514099782035, -37.58744725595987]",framewise,"[1, 2]",core,positive,-82.45732197009535,fixed_training_task_cluster_20000_rng1701,agent_position_error_px,"[-96.53946242474683, -50.63108333120222, -100.20142015433699]",test,pusht,64,27.62308062161345
transformer,"[-0.25087094543242555, 0.11342873801288565]",framewise,"[1, 2]",core,positive,-0.06664878839422107,fixed_training_task_cluster_20000_rng1701,block_angle_error_rad,"[-0.12202137879319658, 0.041439661453348965, -0.11936464784281556]",test,pusht,64,0.09361676825053124
transformer,"[-164.3866934236044, -73.90926345328931]",framewise,"[1, 2]",core,positive,-118.8261143910796,fixed_training_task_cluster_20000_rng1701,position_error_px,"[-140.83725629700683, -84.91994172252919, -130.72114515370276]",test,pusht,64,29.796062406601415
transformer,"[-5.208333333333334, 1.0416666666666667]",framewise,"[2, 0]",core,positive,-1.5625,fixed_training_task_cluster_20000_rng1701,success,"[-1.5625, -1.5625, -1.5625]",test,pusht,64,0.0
transformer,"[-1.1770833333333333, 0.17708333333333334]",framewise,"[2, 0]",core,positive,-0.3541666666666667,fixed_training_task_cluster_20000_rng1701,budget_penalized_commands,"[-0.46875, -0.296875, -0.296875]",test,pusht,64,0.09923207751696693
transformer,"[-9.430967872944331, 2.3701367329751735]",framewise,"[2, 0]",core,positive,-3.2991886142472517,fixed_training_task_cluster_20000_rng1701,block_translation_error_px,"[-6.317700349825849, -2.746059893126919, -0.8338055997889895]",test,pusht,64,2.7834760541392516
transformer,"[-112.68724161284138, -25.581220680045867]",framewise,"[2, 0]",core,positive,-70.41520715416557,fixed_training_task_cluster_20000_rng1701,agent_position_error_px,"[-68.1576936044834, -78.88664957077619, -64.20127828723713]",test,pusht,64,7.598506958876681
transformer,"[-0.04493786022542722, 0.07724477612671482]",framewise,"[2, 0]",core,positive,0.016985825853257933,fixed_training_task_cluster_20000_rng1701,block_angle_error_rad,"[0.07205226074267632, -0.03695943326516219, 0.015864650082259672]",test,pusht,64,0.05451449471422035
transformer,"[-112.33593962815881, -26.279166945547292]",framewise,"[2, 0]",core,positive,-70.65194529758821,fixed_training_task_cluster_20000_rng1701,position_error_px,"[-69.62706875479489, -79.85405990521306, -62.47470723275667]",test,pusht,64,8.734887164375982
transformer,"[-1.0416666666666667, 2.604166666666667]",framewise,"[2, 1]",core,positive,0.5208333333333334,fixed_training_task_cluster_20000_rng1701,success,"[0.0, 0.0, 1.5625]",test,pusht,64,0.9021097956087902
transformer,"[-0.14583333333333334, 0.6666666666666666]",framewise,"[2, 1]",core,positive,0.203125,fixed_training_task_cluster_20000_rng1701,budget_penalized_commands,"[0.078125, 0.0, 0.53125]",test,pusht,64,0.28683687110446593
transformer,"[-28.205476213150106, 7.902365628586083]",framewise,"[2, 1]",core,positive,-9.82400457343338,fixed_training_task_cluster_20000_rng1701,block_translation_error_px,"[-14.263498936536212, -8.40089595462683, -6.807618829137099]",test,pusht,64,3.926380731624045
transformer,"[-93.18842193777273, 14.235918579512814]",framewise,"[2, 1]",core,positive,-40.737196685798125,fixed_training_task_cluster_20000_rng1701,agent_position_error_px,"[-45.02991399223532, -32.168342426641196, -45.01333363851785]",test,pusht,64,7.420850100428939
transformer,"[-0.17971531718594516, 0.11127784835259538]",framewise,"[2, 1]",core,positive,-0.03302106900896428,fixed_training_task_cluster_20000_rng1701,block_angle_error_rad,"[-0.0551083471365836, 0.048196465078732695, -0.09215132496904194]",test,pusht,64,0.07273418339500805
transformer,"[-91.5381213813072, 6.974065417823857]",framewise,"[2, 1]",core,positive,-42.56476406505585,fixed_training_task_cluster_20000_rng1701,position_error_px,"[-47.484869513456644, -37.457038027055034, -42.752384654655856]",test,pusht,64,5.01654783632612
transformer,"[-3.6458333333333335, 1.5625]",framewise,"[2, 2]",core,positive,-1.0416666666666667,fixed_training_task_cluster_20000_rng1701,success,"[0.0, -1.5625, -1.5625]",test,pusht,64,0.9021097956087903
transformer,"[-0.45833333333333337, 0.5]",framewise,"[2, 2]",core,positive,-0.005208333333333333,fixed_training_task_cluster_20000_rng1701,budget_penalized_commands,"[0.171875, 0.078125, -0.265625]",test,pusht,64,0.23034733736974983
transformer,"[-43.13241352849596, 3.632859933878779]",framewise,"[2, 2]",core,positive,-19.043469245859555,fixed_training_task_cluster_20000_rng1701,block_translation_error_px,"[-37.26258030447737, 10.207474768231652, -30.075302201332946]",test,pusht,64,25.585690061430988
transformer,"[-94.00186601094518, -20.05691267756257]",framewise,"[2, 2]",core,positive,-56.9140425501449,fixed_training_task_cluster_20000_rng1701,agent_position_error_px,"[-61.277227770739444, -56.44199069128858, -53.022909188406665]",test,pusht,64,4.14735681280841
transformer,"[-0.21428372935742582, 0.09913440276464831]",framewise,"[2, 2]",core,positive,-0.05335856114139587,fixed_training_task_cluster_20000_rng1701,block_angle_error_rad,"[-0.022030896401406673, -0.20971489926246883, 0.0716701122396879]",test,pusht,64,0.143284500585594
transformer,"[-101.32738963104622, -28.07028474368028]",framewise,"[2, 2]",core,positive,-64.65178101700137,fixed_training_task_cluster_20000_rng1701,position_error_px,"[-77.1355791145166, -43.4937639337776, -73.32600000270989]",test,pusht,64,18.42211954208228
transformer,"[-1.1574074074074074, 1.4467592592592595]",single,all,core,positive,0.17361111111111116,fixed_training_task_cluster_20000_rng1701,success,"[0.34722222222222215, -0.3472222222222221, 0.5208333333333333]",test,pusht,64,0.45933182483760243
transformer,"[-0.19214409722222228, 0.49769965277777645]",single,all,core,positive,0.14583333333333337,fixed_training_task_cluster_20000_rng1701,budget_penalized_commands,"[-0.0017361111111111188, 0.09722222222222222, 0.3420138888888889]",test,pusht,64,0.17695563205954368
transformer,"[-1.8098825175241748, 18.499892698088072]",single,all,core,positive,7.750698845396399,fixed_training_task_cluster_20000_rng1701,block_translation_error_px,"[3.513624947173535, 15.993475877913172, 3.7449957111024865]",test,pusht,64,7.139391641690473
transformer,"[-27.983378022004352, -0.5996541448516481]",single,all,core,positive,-14.097750728677468,fixed_training_task_cluster_20000_rng1701,agent_position_error_px,"[-12.02128509246915, -16.22872945140609, -14.043237642157166]",test,pusht,64,2.104251830423119
transformer,"[-0.01897733322854489, 0.07305287244251536]",single,all,core,positive,0.02715653290367606,fixed_training_task_cluster_20000_rng1701,block_angle_error_rad,"[0.05637909826875701, 0.03650298659611846, -0.011412486153847292]",test,pusht,64,0.03484884326775423
transformer,"[-23.65471564192796, 8.508982258883766]",single,all,core,positive,-7.879038312439294,fixed_training_task_cluster_20000_rng1701,position_error_px,"[-8.141614567228277, -5.214691569970441, -10.280808800119164]",test,pusht,64,2.5432451050944147
transformer,"[-2.604166666666667, 6.770833333333334]",single,"[0, 0]",core,positive,2.0833333333333335,fixed_training_task_cluster_20000_rng1701,success,"[0.0, 6.25, 0.0]",test,pusht,64,3.608439182435161
transformer,"[-0.16666666666666663, 1.7239583333333335]",single,"[0, 0]",core,positive,0.7291666666666666,fixed_training_task_cluster_20000_rng1701,budget_penalized_commands,"[0.125, 1.25, 0.8125]",test,pusht,64,0.5671107328673416
transformer,"[-3.6778346680152976, 2.842708920823825]",single,"[0, 0]",core,positive,-0.48784010451909277,fixed_training_task_cluster_20000_rng1701,block_translation_error_px,"[2.6064099144577995, -2.9573766114602997, -1.1125536165547794]",test,pusht,64,2.8340131184570967
transformer,"[-16.20752538248271, 13.908700053776013]",single,"[0, 0]",core,positive,-0.6207195880998709,fixed_training_task_cluster_20000_rng1701,agent_position_error_px,"[-8.565069547299288, 1.3505302131751027, 5.352380569824572]",test,pusht,64,7.165069697841584
transformer,"[-0.05346607416777921, 0.017812490000634673]",single,"[0, 0]",core,positive,-0.018132292998985496,fixed_training_task_cluster_20000_rng1701,block_angle_error_rad,"[0.004200547357794952, -0.07064788243171063, 0.012050456076959197]",test,pusht,64,0.045648884069873136
transformer,"[-15.767415013041026, 13.742568856242384]",single,"[0, 0]",core,positive,-0.3563857017455276,fixed_training_task_cluster_20000_rng1701,position_error_px,"[-6.732183541623425, 0.3078265347523572, 5.3551999016344904]",test,pusht,64,6.071004286559312
transformer,"[-5.208333333333334, 5.208333333333334]",single,"[0, 1]",core,positive,0.0,fixed_training_task_cluster_20000_rng1701,success,"[3.125, -3.125, 0.0]",test,pusht,64,3.125
transformer,"[-0.6458333333333334, 1.4739583333333335]",single,"[0, 1]",core,positive,0.3541666666666667,fixed_training_task_cluster_20000_rng1701,budget_penalized_commands,"[0.234375, 0.109375, 0.71875]",test,pusht,64,0.32186488657250784
transformer,"[-18.31347083457522, 11.575117011519527]",single,"[0, 1]",core,positive,-3.098116750380545,fixed_training_task_cluster_20000_rng1701,block_translation_error_px,"[-1.7486052428771295, 14.314752013825405, -21.860497022089913]",test,pusht,64,18.12534266391359
transformer,"[-34.05567388028931, 17.16077261464536]",single,"[0, 1]",core,positive,-8.532099929741616,fixed_training_task_cluster_20000_rng1701,agent_position_error_px,"[-8.698797116485537, -24.237437603908244, 7.3399349311689335]",test,pusht,64,15.789346250520092
transformer,"[-0.10964797235494332, 0.10842091496942227]",single,"[0, 1]",core,positive,-0.002075223203705489,fixed_training_task_cluster_20000_rng1701,block_angle_error_rad,"[0.11135860582798537, 0.029796866926989712, -0.14738114236609157]",test,pusht,64,0.1322816575374604
transformer,"[-34.58554838931672, 16.99548220290402]",single,"[0, 1]",core,positive,-8.898252542658964,fixed_training_task_cluster_20000_rng1701,position_error_px,"[-8.063578188213608, -11.246138057753233, -7.385041382010048]",test,pusht,64,2.0614382948163517
transformer,"[-0.5208333333333334, 5.208333333333334]",single,"[0, 2]",core,positive,2.0833333333333335,fixed_training_task_cluster_20000_rng1701,success,"[3.125, 1.5625, 1.5625]",test,pusht,64,0.9021097956087902
transformer,"[-0.22395833333333331, 1.53125]",single,"[0, 2]",core,positive,0.609375,fixed_training_task_cluster_20000_rng1701,budget_penalized_commands,"[0.296875, 0.453125, 1.078125]",test,pusht,64,0.41339864235384227
transformer,"[-82.29437419115591, 2.670960950353082]",single,"[0, 2]",core,positive,-32.173440013803095,fixed_training_task_cluster_20000_rng1701,block_translation_error_px,"[-18.465831840636824, -53.91214330467837, -24.142344896094116]",test,pusht,64,19.039015617770986
transformer,"[1.3689540434609686, 56.61825341220751]",single,"[0, 2]",core,positive,28.899133491017256,fixed_training_task_cluster_20000_rng1701,agent_position_error_px,"[33.910880989962834, 54.263061074284934, -1.4765415911960034]",test,pusht,64,28.2057447352718
transformer,"[-0.1777341033909928, 0.1332905815811715]",single,"[0, 2]",core,positive,-0.021750421430413145,fixed_training_task_cluster_20000_rng1701,block_angle_error_rad,"[0.01994101783067334, 0.03438595449377713, -0.11957823661568989]",test,pusht,64,0.08502867232142207
transformer,"[-59.86258876845166, 37.987918027776416]",single,"[0, 2]",core,positive,-3.9023931454209673,fixed_training_task_cluster_20000_rng1701,position_error_px,"[15.709307431421198, -12.514051951486035, -14.902434916198052]",test,pusht,64,17.026162014186138
transformer,"[-3.6458333333333335, 4.6875]",single,"[1, 0]",core,positive,0.5208333333333334,fixed_training_task_cluster_20000_rng1701,success,"[-3.125, -1.5625, 6.25]",test,pusht,64,5.022734771350498
transformer,"[-1.1666666666666665, 1.171875]",single,"[1, 0]",core,positive,0.057291666666666664,fixed_training_task_cluster_20000_rng1701,budget_penalized_commands,"[-0.921875, 0.171875, 0.921875]",test,pusht,64,0.927200367144736
transformer,"[9.493123830699016, 27.69902294065727]",single,"[1, 0]",core,positive,18.420928676990417,fixed_training_task_cluster_20000_rng1701,block_translation_error_px,"[16.574453042768234, 25.160039581586247, 13.528293406616765]",test,pusht,64,6.031706555408796
transformer,"[-26.03984754379308, 32.513894134268575]",single,"[1, 0]",core,positive,3.9813632962751506,fixed_training_task_cluster_20000_rng1701,agent_position_error_px,"[16.91999367340802, 8.152093986349215, -13.127997770931767]",test,pusht,64,15.452077314284427
transformer,"[0.02037370534052464, 0.2001500472594836]",single,"[1, 0]",core,positive,0.11003709465546917,fixed_training_task_cluster_20000_rng1701,block_angle_error_rad,"[0.0828370493074452, 0.16419124413991107, 0.08308299051905121]",test,pusht,64,0.04689903039037536
transformer,"[-17.133072529625277, 40.55989404629488]",single,"[1, 0]",core,positive,12.432115397090252,fixed_training_task_cluster_20000_rng1701,position_error_px,"[24.57488613620098, 21.653955736640068, -8.932495681570284]",test,pusht,64,18.559846807196127
transformer,"[-4.166666666666667, 1.5625]",single,"[1, 1]",core,positive,-1.0416666666666667,fixed_training_task_cluster_20000_rng1701,success,"[0.0, -3.125, 0.0]",test,pusht,64,1.8042195912175805
transformer,"[-0.3333333333333333, 0.5364583333333333]",single,"[1, 1]",core,positive,0.06770833333333333,fixed_training_task_cluster_20000_rng1701,budget_penalized_commands,"[0.421875, -0.21875, 0.0]",test,pusht,64,0.32563539650709555
transformer,"[-23.559714199841515, 54.41133192945384]",single,"[1, 1]",core,positive,14.9179488127595,fixed_training_task_cluster_20000_rng1701,block_translation_error_px,"[18.60391774644881, 10.05573448337472, 16.09419420845498]",test,pusht,64,4.3938052071008
transformer,"[-81.93622056139962, 14.008383098684668]",single,"[1, 1]",core,positive,-32.15826146089295,fixed_training_task_cluster_20000_rng1701,agent_position_error_px,"[-0.7243647488980471, -45.203089197504106, -50.5473304362767]",test,pusht,64,27.35338416868784
transformer,"[-0.12396064123129505, 0.19187998011269025]",single,"[1, 1]",core,positive,0.03229898929750429,fixed_training_task_cluster_20000_rng1701,block_angle_error_rad,"[0.1555995511287577, -0.163959352583278, 0.10525676934703314]",test,pusht,64,0.17181851322755096
transformer,"[-72.00356530162806, 35.43324261060958]",single,"[1, 1]",core,positive,-18.049959654911962,fixed_training_task_cluster_20000_rng1701,position_error_px,"[11.49052772317972, -30.20977887948464, -35.43062780843095]",test,pusht,64,25.715649161281448
transformer,"[-3.125, 2.604166666666667]",single,"[1, 2]",core,positive,0.0,fixed_training_task_cluster_20000_rng1701,success,"[-1.5625, 1.5625, 0.0]",test,pusht,64,1.5625
transformer,"[-0.7135416666666666, 0.4270833333333333]",single,"[1, 2]",core,positive,-0.10416666666666667,fixed_training_task_cluster_20000_rng1701,budget_penalized_commands,"[-0.34375, -0.078125, 0.109375]",test,pusht,64,0.22768221869160826
transformer,"[-23.171115466031768, 102.89345101323615]",single,"[1, 2]",core,positive,27.970114428285655,fixed_training_task_cluster_20000_rng1701,block_translation_error_px,"[-53.2160569829404, 106.17213798520949, 30.95426228258789]",test,pusht,64,79.73598953805923
transformer,"[-56.50214812244798, 33.325758908764946]",single,"[1, 2]",core,positive,-11.725309024238795,fixed_training_task_cluster_20000_rng1701,agent_position_error_px,"[-21.486077516262103, 4.1014363237215825, -17.791285880175867]",test,pusht,64,13.830302691568695
transformer,"[-0.13811092097957717, 0.2376637606829041]",single,"[1, 2]",core,positive,0.05040144530514573,fixed_training_task_cluster_20000_rng1701,block_angle_error_rad,"[0.045498900500338814, 0.20243098158201706, -0.0967255461669187]",test,pusht,64,0.14963850852261357
transformer,"[-50.952465460514645, 99.23223379595605]",single,"[1, 2]",core,positive,15.545142080066872,fixed_training_task_cluster_20000_rng1701,position_error_px,"[-59.377042399661946, 90.04366953664643, 15.968799103216146]",test,pusht,64,74.71125686831444
transformer,"[-8.333333333333332, 0.5208333333333334]",single,"[2, 0]",core,positive,-3.125,fixed_training_task_cluster_20000_rng1701,success,"[-1.5625, -4.6875, -3.125]",test,pusht,64,1.5625
transformer,"[-2.0885416666666665, 0.16145833333333334]",single,"[2, 0]",core,positive,-0.7083333333333334,fixed_training_task_cluster_20000_rng1701,budget_penalized_commands,"[-0.609375, -0.859375, -0.65625]",test,pusht,64,0.13288907106430284
transformer,"[-1.1642206704544424, 11.4252816047624]",single,"[2, 0]",core,positive,4.884235516763959,fixed_training_task_cluster_20000_rng1701,block_translation_error_px,"[5.170282083940252, 0.8813213490554377, 8.601103117296189]",test,pusht,64,3.8678320305127754
transformer,"[-80.63002004834956, 10.228787247577696]",single,"[2, 0]",core,positive,-34.410700497329756,fixed_training_task_cluster_20000_rng1701,agent_position_error_px,"[-30.79098218729514, -67.37963423592787, -5.06148506876626]",test,pusht,64,31.316364721789647
transformer,"[-0.02555810400201071, 0.10587259615724205]",single,"[2, 0]",core,positive,0.03893546233356094,fixed_training_task_cluster_20000_rng1701,block_angle_error_rad,"[0.06671384752207019, 0.04321946797747401, 0.006873071501138611]",test,pusht,64,0.030149529796742007
transformer,"[-78.53915498274363, 11.790061244906624]",single,"[2, 0]",core,positive,-32.393915287836684,fixed_training_task_cluster_20000_rng1701,position_error_px,"[-27.317083310590295, -66.94510798025915, -2.9195545726605907]",test,pusht,64,32.313287351818715
transformer,"[-1.5625, 2.604166666666667]",single,"[2, 1]",core,positive,0.5208333333333334,fixed_training_task_cluster_20000_rng1701,success,"[1.5625, 0.0, 0.0]",test,pusht,64,0.9021097956087902
transformer,"[-0.4272135416666666, 0.7083333333333334]",single,"[2, 1]",core,positive,0.13541666666666666,fixed_training_task_cluster_20000_rng1701,budget_penalized_commands,"[0.3125, 0.0, 0.09375]",test,pusht,64,0.16036254498271513
transformer,"[-7.047639436425383, 48.34131910511167]",single,"[2, 1]",core,positive,17.70489529653666,fixed_training_task_cluster_20000_rng1701,block_translation_error_px,"[35.06312134435712, 9.027554455471854, 9.024010089781012]",test,pusht,64,15.03266482650553
transformer,"[-73.84666829922611, 21.027324608545424]",single,"[2, 1]",core,positive,-27.756709797143426,fixed_training_task_cluster_20000_rng1701,agent_position_error_px,"[-33.80452686577303, 9.112213684012582, -58.577816209669834]",test,pusht,64,34.247877382746076
transformer,"[-0.09855197623267574, 0.21932509336416178]",single,"[2, 1]",core,positive,0.059225656583066145,fixed_training_task_cluster_20000_rng1701,block_angle_error_rad,"[0.02315739354079041, 0.07569379858426176, 0.07882577762414628]",test,pusht,64,0.031275262146649774
transformer,"[-60.00306042858388, 39.26884209177759]",single,"[2, 1]",core,positive,-12.202402019757173,fixed_training_task_cluster_20000_rng1701,position_error_px,"[3.0501294713960974, 10.114900308346867, -49.77223583901447]",test,pusht,64,32.72761917172734
transformer,"[-1.0416666666666667, 2.0833333333333335]",single,"[2, 2]",core,positive,0.5208333333333334,fixed_training_task_cluster_20000_rng1701,success,"[1.5625, 0.0, 0.0]",test,pusht,64,0.9021097956087902
transformer,"[-0.17708333333333334, 0.625]",single,"[2, 2]",core,positive,0.171875,fixed_training_task_cluster_20000_rng1701,budget_penalized_commands,"[0.46875, 0.046875, 0.0]",test,pusht,64,0.258167369404036
transformer,"[-2.211490489228053, 46.28658543840022]",single,"[2, 2]",core,positive,21.61756374593411,fixed_training_task_cluster_20000_rng1701,block_translation_error_px,"[27.034934459043946, 35.19926294883406, 2.6184938299243363]",test,pusht,64,16.952508905096334
transformer,"[-83.36524205820943, -6.015552037510195]",single,"[2, 2]",core,positive,-44.5564530479432,fixed_training_task_cluster_20000_rng1701,agent_position_error_px,"[-54.95262251358004, -86.217739306858, 7.5010026766084135]",test,pusht,64,47.71646366202725
transformer,"[-0.15875099272655183, 0.14959538232181954]",single,"[2, 2]",core,positive,-0.004531914408557537,fixed_training_task_cluster_20000_rng1701,block_angle_error_rad,"[-0.0018950285970428526, 0.013415800675624145, -0.025116515304253885]",test,pusht,64,0.019401023652903384
transformer,"[-61.1205374482706, 14.039476131786177]",single,"[2, 2]",core,positive,-23.085293936779482,fixed_training_task_cluster_20000_rng1701,position_error_px,"[-26.609494427163195, -48.13749937713655, 5.491111993961294]",test,pusht,64,26.987441175857647
transformer,"[-1.099537037037037, 1.099537037037037]",factorized_unpaired,all,core,positive,7.401486830834377e-17,fixed_training_task_cluster_20000_rng1701,success,"[-0.17361111111111116, -0.8680555555555555, 1.0416666666666665]",test,pusht,64,0.9666257574357675
transformer,"[-0.17188946759259258, 0.25115740740740744]",factorized_unpaired,all,core,positive,0.04224537037037035,fixed_training_task_cluster_20000_rng1701,budget_penalized_commands,"[-0.09201388888888891, -0.036458333333333336, 0.2552083333333333]",test,pusht,64,0.1865114544304045
transformer,"[-7.417094895936293, 7.105611209196019]",factorized_unpaired,all,core,positive,0.2855508270185852,fixed_training_task_cluster_20000_rng1701,block_translation_error_px,"[-2.6927720387391796, -5.495289614663795, 9.044714134458728]",test,pusht,64,7.7139958890088804
transformer,"[-13.482016047225413, 2.7197563975691974]",factorized_unpaired,all,core,positive,-5.2029626062331875,fixed_training_task_cluster_20000_rng1701,agent_position_error_px,"[0.3816677037307552, -5.056201472074649, -10.934354050355664]",test,pusht,64,5.659438241346388
transformer,"[-0.004234444483254204, 0.07239329861304107]",factorized_unpaired,all,core,positive,0.03342720031723515,fixed_training_task_cluster_20000_rng1701,block_angle_error_rad,"[0.05187779609117627, 0.04703313743589675, 0.0013706674246324255]",test,pusht,64,0.02786725058545306
transformer,"[-14.762320284202584, 4.218479792533028]",factorized_unpaired,all,core,positive,-5.017243653293504,fixed_training_task_cluster_20000_rng1701,position_error_px,"[-2.503456744030248, -10.796629471361834, -1.7516447444884289]",test,pusht,64,5.019191234275775
transformer,"[-3.125, 4.166666666666667]",factorized_unpaired,"[0, 0]",core,positive,0.5208333333333334,fixed_training_task_cluster_20000_rng1701,success,"[0.0, -4.6875, 6.25]",test,pusht,64,5.487319662944135
transformer,"[-0.7395833333333334, 0.71875]",factorized_unpaired,"[0, 0]",core,positive,-0.005208333333333333,fixed_training_task_cluster_20000_rng1701,budget_penalized_commands,"[-0.34375, -0.484375, 0.8125]",test,pusht,64,0.7116382764145935
transformer,"[-0.07855613571630411, 5.116715655077597]",factorized_unpaired,"[0, 0]",core,positive,2.3750659541452745,fixed_training_task_cluster_20000_rng1701,block_translation_error_px,"[5.5736684520676585, -0.39380161278025017, 1.9453310231484164]",test,pusht,64,3.0068553052821034
transformer,"[-9.328938201234989, 9.422261977660293]",factorized_unpaired,"[0, 0]",core,positive,-0.19927912060540987,fixed_training_task_cluster_20000_rng1701,agent_position_error_px,"[2.143769736254311, -6.561996071744212, 3.8203889736736745]",test,pusht,64,5.573678163210805
